RUC,RAZON_SOCIAL,UBIGEO,DIRECCION,ES_ANEXO,DISTRITO,TIPO_PERSONA
20219593598,DISTRIBUIDORA Y COMERCIALIZADORA DEL SUR E.I.R.L.,040109,CAL. JUAN MANUEL POLAR 304,0,MARIANO MELGAR,JURIDICA
20412093217,AQP ENGINEERING SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - EN LIQUIDACION,040101,CAL. UGARTE 110,0,AREQUIPA (CERCADO),JURIDICA
20219313498,DISTRIBUIDORA INTERNACIONAL S C R LTDA,040101,CAL. AYACUCHO 218,0,AREQUIPA (CERCADO),JURIDICA
20135126129,COMERCIAL DISTRIBUIDORA FERRETERA SA,040122,AV. SOCABAYA 316 SAN MARTIN URB.,0,SOCABAYA,JURIDICA
20124935921,DISTRIBUIDORA TEXAO EIRL,040101,B 13 VILLA HERMOZA URB.,0,AREQUIPA (CERCADO),JURIDICA
20312293839,COMERCIAL ROFI E.I.R.L.,040101,CAL. OCTAVIO MUÑOZ NAJAR 218 115A C.C. GALERIAS MUÑOZ ----,0,AREQUIPA (CERCADO),JURIDICA
20232101181,BODEGAS Y VINEDOS DE LA CONCEPCION S A,040101,CAL. OTERO 241 MUNICIPAL URB.,0,AREQUIPA (CERCADO),JURIDICA
20369260317,DISTRIBUIDORA IMPORTADORA EXPORTADORA SANTA FE S.R.L.,040109,CAL. 30 DE AGOSTO 116 SANTA ROSA URB.,0,MARIANO MELGAR,JURIDICA
20498181148,DISTRIBUIDORA COMERCIAL ABL S.R.L.,040110,PJ. PASAJE MELGAR 144 PASAJE MELGAR ----,0,MIRAFLORES,JURIDICA
20498134735,DISTRIBUIDORA CARMEN ARISPE E.I.R.L.,040126,CAL. GRAU 305,0,YANAHUARA,JURIDICA
20100232465,COMERCIAL COLLANTES S R L,040104,CAL. SAN PEDRO 105 PACHACUTEC VIEJO ----,0,CERRO COLORADO,JURIDICA
20326925919,COMERCIAL FLORIDA E.I.R.L.,040101,20 PLAZOLETA SAN CAMILO ----,0,AREQUIPA (CERCADO),JURIDICA
20413462721,DISTRIBUIDORA COMERCIAL ANDRE E.I.R.L.,040101,CAL. PIZARRO 520A,0,AREQUIPA (CERCADO),JURIDICA
20412678444,DISTRIBUIDORA MARIN EXPORT S.A.,040101,CAL. SAN CAMILO 237,0,AREQUIPA (CERCADO),JURIDICA
20121047820,DISTRIBUIDORA OPTICA S.A.C.,040101,AV. LA SALLE 195 C-22 C.C. LA SALLE OTR.,0,AREQUIPA (CERCADO),JURIDICA
20327580702,DISTRIBUIDORA SION S.R.L.,040101,AV. LAMBRAMANI 164,0,AREQUIPA (CERCADO),JURIDICA
20498068848,DISTRIBUIDORA JATUN S.R.L.,040101,F 7 JUVENTUD FERROVIARIA URB.,0,AREQUIPA (CERCADO),JURIDICA
20120854276,COMERCIAL HALLASI S.R.LTDA.,040107,CAL. LAS VEGAS 103 HUNTER URB.,0,JACOBO HUNTER,JURIDICA
20312934214,COMERCIAL SARITA E.I.R.LTDA.,040112,CAL. JOSE CARLOS MARIATEGUI 306 15 DE ENERO URB.,0,PAUCARPATA,JURIDICA
20326587096,COMERCIAL LEO'S E.I.R.LTDA.,040102,AV. ESPANA 515,0,ALTO SELVA ALEGRE,JURIDICA
20328713722,DISTRIBUIDORA YESI E.I.R.LTDA.,040101,E 20 LAMBRAMANI URB.,0,AREQUIPA (CERCADO),JURIDICA
20371250591,DISTRIBUIDORA ZUNIGA MEDINA S.A.,040102,AV. AREQUIPA 701,0,ALTO SELVA ALEGRE,JURIDICA
20411636586,COMERCIAL VIKOR C & O S.R.L .,040101,CAL. SANTO DOMINGO 409 307,0,AREQUIPA (CERCADO),JURIDICA
20497325898,DISTRIBUIDORA INDEPENDENCIA E.I.R.L.,040112,I 7 CESAR VALLEJO P.J.,0,PAUCARPATA,JURIDICA
20162631765,FREE MARKET CORREDORES ASOCIADOS S.A.,040103,CAL. TRONCHADERO 103,0,CAYMA,JURIDICA
20120911253,ZENON COMERCIAL INDUSTRIAL SAC,040110,CAL. TNTE. RODRIGUEZ 103,0,MIRAFLORES,JURIDICA
20413734747,CIA DISTRIBUIDORA CODIN SRL,040101,CAL. JOSE MORALES 201 LA PERLA URB.,0,AREQUIPA (CERCADO),JURIDICA
20121706963,INGENIEROS CONSULTORES CONTRATISTAS DEL SUR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,VIA. DE EVITAMIENTO H10 12 1.2,0,CERRO COLORADO,JURIDICA
20312823901,DISTRIBUIDORA LAGA S.R.L.,040126,AV. EJERCITO 204,0,YANAHUARA,JURIDICA
20203895756,DISTRIBUIDORA MARABOL SRLTDA,040129,AV. PIZARRO 115A,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20222193169,COMERCIAL BALT COM Y SERVICIOS E I R L,040101,CAL. SANTO DOMINGO 413,0,AREQUIPA (CERCADO),JURIDICA
20272171760,COMERCIAL CRISOL E.I.R.L.,040101,CAL. SAN JUAN DE DIOS 402 104,0,AREQUIPA (CERCADO),JURIDICA
20497447811,DISTRIBUIDORA ALFREDO FREDDY BEDOYA EIRL,040109,CAL. VENEZUELA 143 GLMO.SAN MARTIN ----,0,MARIANO MELGAR,JURIDICA
20327359755,DISTRIBUIDORA OPTICA DEL SUR S.R.LTDA.,040101,CAL. PERAL 213,0,AREQUIPA (CERCADO),JURIDICA
20121387337,COMERCIAL DEL SUR VASQUEZ AGUIRRE SRL,040104,CAL. CHALLAPAMPA 209,0,CERRO COLORADO,JURIDICA
20130882766,DISTRIBUIDORA ESTRELLA E.I.R.L.,040101,CAL. SAN JUAN DE DIOS 310 208 C.C. MARCELL ----,0,AREQUIPA (CERCADO),JURIDICA
20133150863,COMERCIAL BALCOBES SCR LTDA,040101,CAL. SANTO DOMINGO 306A 210,0,AREQUIPA (CERCADO),JURIDICA
20273768603,DISTRIBUIDORA KATIA S.R.LTDA.,040109,CAL. ATENAS 218 SANTA ROSA URB.,0,MARIANO MELGAR,JURIDICA
20326811662,INCOP INGENIEROS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - INCOP INGENIEROS S.R.L.,040101,CAL. MIGUEL DE CERVANTES 231 LA VICTORIA URB.,0,AREQUIPA (CERCADO),JURIDICA
20370096369,DISTRIBUIDORA LUZBETH EMP.IND.RESP.LTDA.,040101,CAL. MERCADERES 406 TD.5,0,AREQUIPA (CERCADO),JURIDICA
20371205960,JAIMITO'S CARNICERIA AUTOSERVICIO EIRL,040126,AV. VICTOR ANDRES BELAUNDE 521 UMACOLLO ----,0,YANAHUARA,JURIDICA
20413097500,DISTRIBUIDORA GORRION E.I.R.L.,040101,CAL. PIZARRO 226,0,AREQUIPA (CERCADO),JURIDICA
20498168711,COMERCIAL GASPARIN E.I.R.L.,040107,CAL. BUENOS AIRES 203,0,JACOBO HUNTER,JURIDICA
20412064462,COMERCIAL Y SERV.DE IMPRESIONES E.I.R.L.,040112,A 11 LA CALERITA URB.,0,PAUCARPATA,JURIDICA
20228590135,COMERCIAL OCONA E I DE R LTDA,040101,CAL. TACNA Y ARICA 101 MARIA ISABEL URB.,0,AREQUIPA (CERCADO),JURIDICA
20327229118,DISTRIBUIDORA Y SERVICIOS VELASQUEZ SA.,040101,H 11 JUVENTUD FERROVIARIA URB.,0,AREQUIPA (CERCADO),JURIDICA
20129871882,DISTRIBUIDORA AREQUIPA S.R.L.,040101,CAL. PIEROLA 125 7,0,AREQUIPA (CERCADO),JURIDICA
20163616581,COMERCIAL PROVEEDORA SRLTDA,040101,CAL. RONDA RECOLETA 200,0,AREQUIPA (CERCADO),JURIDICA
20100232112,DISTRIBUIDORA MERCEDES SA,040101,AV. LA MARINA 1001,0,AREQUIPA (CERCADO),JURIDICA
20217158169,DISTRIBUIDORA PEROCHENA SRL,040101,CAL. SAN JUAN DE DIOS 645,0,AREQUIPA (CERCADO),JURIDICA
20223007504,COMERCIAL DISTRIBUIDORA ARIES E I R L,040112,MLC. PAUCARPATA 50A,0,PAUCARPATA,JURIDICA
20498038264,INGENIERIA ELECTRICA COMERCIAL E.I.R.L.,040101,PJ. SANTA CATALINA 103 B-17 ASOC DE ADEPYMES ----,0,AREQUIPA (CERCADO),JURIDICA
20498218084,DISTRIBUIDORA LAS AMERICAS EIRL,040129,AV. ANDRES AVELINO CACERES S/N 7,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20454223307,TRANSPORTES ECLIPSE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-TRANSPORTES ECLIPSE S.R.L.,040109,AV. LOS INCAS A 8,0,MARIANO MELGAR,JURIDICA
20498184597,R & C COMERCIAL E INDUSTRIAL S.R.L.,040101,CAL. RIVERO 107 303,0,AREQUIPA (CERCADO),JURIDICA
20413304734,COMERCIAL FERRETERA ELSA E.I.R.L.,040110,CAL. TENIENTE RODRIGUEZ 101,0,MIRAFLORES,JURIDICA
20134700069,CIEZA COMERCIAL Y DISTRIBUIDORA SCR LTDA,040129,CAL. COLOMBIA 215 S/N FECIA URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20498268693,LUVER ASOCIADOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - LUVER ASOCIADOS SRL.,040104,JR. SANTA CATALINA 29 8 SEMI RURAL PACHACUTEC ZON URB.,0,CERRO COLORADO,JURIDICA
20370122033,DISTRIBUIDORA SANTA ASUNTA E.I.R.LTDA.,040102,CAL. 13 DE ABRIL 609,0,ALTO SELVA ALEGRE,JURIDICA
20413435324,DISTRIBUIDORA FELICIANO S.R.L.,040109,AV. SIMON BOLIVAR 500,0,MARIANO MELGAR,JURIDICA
20498096621,COMERCIAL VIDRIERIA BENYSEVF E.I.R.L.,040112,AV. INDRUSTRIAL 627 PROGRESISTA URB.,0,PAUCARPATA,JURIDICA
20498057561,DISTRIBUIDORA ARVISH S.R.L.,040112,AV. TUPAC AMARU 516 CIUDAD BLANCA P.J.,0,PAUCARPATA,JURIDICA
20497819891,COMERCIAL CHARITO S.R.L.,040101,CAL. PERU 410,0,AREQUIPA (CERCADO),JURIDICA
20272250988,COMERCIAL FERRETERA DIMASO S.A.,040101,BL. C11 201A COOPERATIVA UNIVERSITARIA COO.,0,AREQUIPA (CERCADO),JURIDICA
20170396015,COMERCIAL TEXTIL DEL SUR S.R.LTDA.,040103,AV. CAYMA 302,0,CAYMA,JURIDICA
20498433643,DISTRIBUIDORA MEDINA DIAZ S.R.L.,040101,CAL. PIZARRO 411 141,0,AREQUIPA (CERCADO),JURIDICA
20498100831,DISTRIBUIDORA FERRETERA MARICEL E.I.R.L.,040101,CAL. VIRGEN DEL PILAR 101,0,AREQUIPA (CERCADO),JURIDICA
20496535902,COMERCIAL IMPORT EXPORTADORA ZAVALA SRL,040110,---- PARQUE LUNA PIZARRO 200,0,MIRAFLORES,JURIDICA
20498142169,DISTRIBUIDORA ANGEMILP SRL,040101,CAL. PIEROLA 423 16 C.C. DON MAXIMO ----,0,AREQUIPA (CERCADO),JURIDICA
20498301909,PROYECTOS INTEGRALES DE INGENIERIA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040102,CAL. 12 DE OCTUBRE 807,0,ALTO SELVA ALEGRE,JURIDICA
20498219137,EMPRESA COMERCIAL Y SERVICIOS MADEREROS SOCIEDAD ANONIMA CERRADA - ECOSEM S.A.C.,040109,AV. SIMON BOLIVAR 103 CERCADO DE MARIANO MELGAR URB.,0,MARIANO MELGAR,JURIDICA
20273781456,COMERCIAL BIGORIA S.R.LTDA.,040109,AV. SIMON BOLIVAR 613,0,MARIANO MELGAR,JURIDICA
20371069845,GUARDIANES DEL COSMOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,CAL. GONZALES PRADA 108 MAGISTERIAL - UMACOLLO URB.,0,AREQUIPA (CERCADO),JURIDICA
20498277684,COMERCIAL ACE HOME S.A.C.,040104,OTR. FUNDO LA BEGAZO 10 -- OTR.,0,CERRO COLORADO,JURIDICA
20100216770,DISTRIBUIDORA LORETI S C R LTDA,040101,AV. VENEZUELA S/N 5 C.C. LA NEGRITA ----,0,AREQUIPA (CERCADO),JURIDICA
20498279547,COMERCIAL EDY E.I.R.L.,040101,CAL. PIZARRO 117A,0,AREQUIPA (CERCADO),JURIDICA
20498463712,ASOCIACION DE PROPIERTARIOS CENTRO COMERCIAL MAYORISTA DON CARLOS,040101,CAL. SIGLO XX 216,0,AREQUIPA (CERCADO),JURIDICA
20498463801,DISTRIBUIDORA NAYDU E.I.R.L.,040122,PJ. LAS AMAPOLAS H 25 LA CAMPIñA URB.,0,SOCABAYA,JURIDICA
20311882458,MEINSER SOCIEDAD COMERCIAL DE RESP LTDA,040112,D 20 LA CANTUTA URB.,0,PAUCARPATA,JURIDICA
20370710059,COMERCIAL SAN CLEMENTE E.I.R.L.,040101,CAL. ALTO DE LA LUNA 242,0,AREQUIPA (CERCADO),JURIDICA
20412054661,COMERCIAL JAMCH E.I.R.L.,040101,CAL. PIEROLA 423 C.C. DON MAXIMO ----,0,AREQUIPA (CERCADO),JURIDICA
20498242970,ASOC. DE MICROEMPRESARIOS DEL CENTRO COMERCIAL ALVAREZ THOMAS,040101,CAL. ALVAREZ THOMAS 444,0,AREQUIPA (CERCADO),JURIDICA
20312638674,DISTRIBUIDORA DISERCUR DEL SUR E.I.R.L.,040112,CAL. SANTA ANA 100 PUEBLO TRADICIONAL ----,0,PAUCARPATA,JURIDICA
20326661679,DISTRIBUIDORA ANFIAL E.I.R.LTDA.,040101,AV. INDEPENDENCIA 905 MUNICIPAL URB.,0,AREQUIPA (CERCADO),JURIDICA
20413457646,ASOCIACION CENTRO COMERCIAL LA ESQUINA DEL FUTURO,040101,CAL. SAN JUAN DE DIOS 600,0,AREQUIPA (CERCADO),JURIDICA
20206807840,'COMERCIAL ALEJANDROS 'S' S R LTDA,040112,AV. GARCILAZO DE LA VEGA A 6 MORRO DE ARICA P.J.,0,PAUCARPATA,JURIDICA
20120973283,DISTRIBUIDORA DE LUBRICANTES S.R.L.,040109,CAL. RAYMONDI 207 SAN LORENZO URB.,0,MARIANO MELGAR,JURIDICA
20172635874,COMERCIAL J & E S C R L,040112,CAL. R PALMA 407 JESUS MARIA URB.,0,PAUCARPATA,JURIDICA
20498302204,MATIZADOS Y DECORACIONES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,AV. VENEZUELA 103,0,AREQUIPA (CERCADO),JURIDICA
20498304673,ELECTRONICA COMERCIAL SANDRA E.I.R.L.,040103,AV. EJERCITO 1053,0,CAYMA,JURIDICA
20453906915,DISTRIBUIDORA DE COLCHONES ROYAL S.R.L.,040110,CAL. TENIENTE PALACIOS 103,0,MIRAFLORES,JURIDICA
20369186249,DISTRIBUIDORA LAMARM S.R.LTDA.,040129,AV. ALCIDES CARRION 196 B CASAPIA URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20413134715,CONSORCIO COMERCIAL LATINOAMERICANO EIRL,040110,CAL. FRANCISCO MOSTAJO 125 MISTI URB.,0,MIRAFLORES,JURIDICA
20311634471,APOYO COMERCIAL S.A.,040101,CAL. PUENTE BOLOGNESI 121 2,0,AREQUIPA (CERCADO),JURIDICA
20454916761,SOLUCIONES Y SERVICIOS AMBIENTALES INTERNACIONALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040122,CAL. 7 DE MARZO M 2 PT ALTO BUENA VISTA ----,0,SOCABAYA,JURIDICA
20202090037,GRIFO SUR SOCIEDAD COMERCIAL RESPON LTDA,040101,AV. JESUS 302,0,AREQUIPA (CERCADO),JURIDICA
20498354697,COMERCIAL MARIALE S.R.L.,040101,CAL. PUENTE BOLIVAR 251 UMACOLLO URB.,0,AREQUIPA (CERCADO),JURIDICA
20498392432,COMERCIAL ROLUZMAY S.R.L.,040101,CAL. SAN CAMILO 129 4,0,AREQUIPA (CERCADO),JURIDICA
20498109978,BAZAR COMERCIAL VIRGEN DEL CARMEN SRL,040101,CAL. CONSUELO 617,0,AREQUIPA (CERCADO),JURIDICA
20411803156,DISTRIBUIDORA LUGUISA E.I.R.L.,040101,AV. VENEZUELA 738 SANTA ISABEL URB.,0,AREQUIPA (CERCADO),JURIDICA
20498443363,COMERCIAL FERRETERA GONZALES E.I.R.L.,040101,CAL. CONSUELO 118A,0,AREQUIPA (CERCADO),JURIDICA
20190543812,NEGOC Y DISTRIBUIDORA DEL SUR S.R.LTDA,040101,CAL. JOSE BAQUIJANO 123 FERROVIARIOS URB.,0,AREQUIPA (CERCADO),JURIDICA
20498470841,CONSTRUCTORA BARREDA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040110,CAL. PUENTE ARNAO 1905 14 COO.,0,MIRAFLORES,JURIDICA
20273192116,AUTOSERVICIO CEYLAN EIRLTDA,040101,BL. A-8 S/N 17 NICOLAS DE PIEROLA C.H.,0,AREQUIPA (CERCADO),JURIDICA
20498303782,DISTRIBUIDORA ALIMENTICIA DEL SUR SAC,040126,AV. QUIñONES B 7 MAGISTERIAL URB.,0,YANAHUARA,JURIDICA
20498131639,COMERCIAL INDUSTRIAL DE MATERIALES S.A.C,040103,I 1B SEÑORIAL II URB.,0,CAYMA,JURIDICA
20498507272,PACCEL DISTRIBUIDORA E.I.R.L,040101,CAL. PIZARRO 314,0,AREQUIPA (CERCADO),JURIDICA
20100208599,DISTRIBUIDORA INDUSTRIAL COMERCIAL SA,040104,CAL. JOSE OLAYA 106,0,CERRO COLORADO,JURIDICA
20134719754,COMERCIAL JULISSA E.I.R.LTDA,040117,AV. PROGRESO 412,0,SACHACA,JURIDICA
20229156650,ASOCIACION COMERCIAL EL PALOMAR,040101,CAL. PALOMAR 107,0,AREQUIPA (CERCADO),JURIDICA
20328900328,ASOCIACION COMERCIAL MIGUEL GRAU,040101,CAL. PERU 208 113,0,AREQUIPA (CERCADO),JURIDICA
20498248404,DISTRIBUIDORA ESCALANDO E.I.R.L.,040122,CAL. CHACHAPOYAS 600 SAN MARTIN DE SOCABAYA URB.,0,SOCABAYA,JURIDICA
20312582199,COMERCIAL LIVIA S.R.LTDA.,040101,CAL. OCTAVIO MUNOZ NAJAR 137B,0,AREQUIPA (CERCADO),JURIDICA
20371567446,COMERCIAL FARCAST E.I.R.LTDA.,040112,CAL. JOSE OLAYA 309 JOSE CARLOS MARIATEGUI URB.,0,PAUCARPATA,JURIDICA
20272115185,DISTRIBUIDORA FELIPE RAMIREZ E.I.R.LTDA.,040112,CAL. COLON 150,0,PAUCARPATA,JURIDICA
20224165707,DISTRIBUIDORA LA INDUSTRIAL S R LTDA,040103,N6 18 DEAN VALDIVIA URB.,0,CAYMA,JURIDICA
20100235481,DISTRIBUIDORA LYA E I R L,040104,CAL. RAMON CASTILLA 114 C LA LIBERTAD URB.,0,CERRO COLORADO,JURIDICA
20100196728,DISTRIBUIDORA SELECT SA,040101,AV. LA PAZ 505,0,AREQUIPA (CERCADO),JURIDICA
20273021061,COMERCIAL CASABLANCA E.I.R.LTDA.,040129,AV. PERU 114 FECIA URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20498475567,ABARROTES VIRGEN DE FATIMA E.I.R.L.,040109,B 6 MARIANO BUSTAMANTE URB.,0,MARIANO MELGAR,JURIDICA
20498476709,COMERCIAL CRISTO MORADO S.R.L.,040101,AV. LOS INCAS B 17 ABRAHAM MANRIQUE URB.,0,AREQUIPA (CERCADO),JURIDICA
20498045554,DISTRIBUIDORA VIDECO E.I.R.L.,040101,CAL. PIZARRO 409 109,0,AREQUIPA (CERCADO),JURIDICA
20498306536,DISTRIBUIDORA NACIONAL DE PRODUCTOS FRUTALES SEÑOR DE LAS NIEVES S.R.L.,040104,CAL. YAPURA 418 PT. ZAMACOLA ----,0,CERRO COLORADO,JURIDICA
20100206383,DISTRIBUIDORA ROCHA MAYDANA S C R LTDA,040104,D 23 FUNDO LA TEJADA URB.,0,CERRO COLORADO,JURIDICA
20121420644,DISTRIBUIDORA CONTINENTAL SCR.LTDA,040101,CAL. JERUSALEN 404 A,0,AREQUIPA (CERCADO),JURIDICA
20170425058,ASOCIACION CENTRO COMERCIAL SAN JOSE,040101,CAL. RIVERO 200,0,AREQUIPA (CERCADO),JURIDICA
20369326199,ALFA COMERCIAL E INDUSTRIAL S.A.,040101,CAL. BEATERIO 108,0,AREQUIPA (CERCADO),JURIDICA
20369866207,DISTRIBUIDORA NUSA E.I.R.L.,040129,S/N F302 VINATEA REYNOSO URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20412214618,COMERCIAL RIFUMA E.I.R.L.,040107,CAL. URUGUAY 206,0,JACOBO HUNTER,JURIDICA
20221946406,COMERCIAL DISTRIBUCIONES MEZA E I R L,040112,CAL. SAN MARTIN DE PORRES 116 GUARDIA CIVIL URB.,0,PAUCARPATA,JURIDICA
20328125545,DISTRIBUIDORA REVILLA S.R.LTDA.,040129,G 5 DOLORES URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20175688171,DISTRIBUIDORA 405 S.R.LTDA.,040101,CAL. CAYETANO ARENAS 133 PARQUE INDUSTTRIAL Z.I.,0,AREQUIPA (CERCADO),JURIDICA
20328787505,COMERCIAL SANTA LUCIA S.R.LTDA.,040101,CAL. PERU 505A,0,AREQUIPA (CERCADO),JURIDICA
20413562946,SOPORTE COMERCIAL S.A,040101,CAL. GENERAL MORAN 109 INT,0,AREQUIPA (CERCADO),JURIDICA
20498309047,DISTRIBUIDORA ATLANTICO E.I.R.L.,040112,CAL. LOS GERANIOS F 13 VILLA MARIA DEL TRIUNFO URB.,0,PAUCARPATA,JURIDICA
20496803419,DISTRIBUIDORA BELEN S.R.L.,040129,CAL. ARGENTINA 302 FECIA URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20497085056,DISTRIBUIDORA JUAN ENRIQUE CORNEJO EIRL.,040126,CAL. MISTI 611,0,YANAHUARA,JURIDICA
20497283958,DISTRIBUIDORA ALIMENTICIA DEL SUR S.R.L.,040101,AV. VENEZUELA 2515,0,AREQUIPA (CERCADO),JURIDICA
20454350163,EMPESE ASOCIADOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-EMPESEASOC S.R.L.,040110,CAL. PROHOGAR 108,0,MIRAFLORES,JURIDICA
20225372706,COMERCIAL JUANA COMERCIALIZADORA Y SERVICIOS DE EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,040101,CAL. ALTO DE LA LUNA 325,0,AREQUIPA (CERCADO),JURIDICA
20498421122,DISTRIBUIDORA COMERCIALIZADORA GARZON E.I.R.L,040103,CAL. CACIQUE ALPACA 101 P.T. DE CAYMA ----,0,CAYMA,JURIDICA
20498101641,G & C IMPERIAL CARGO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-G & C IMPERIAL CARGO S.R.L.,040101,AV. PARRA 116,0,AREQUIPA (CERCADO),JURIDICA
20100241618,DISTRIBUIDORA LA CAMPINA E I R L,040109,CAL. CHANCAY 116,0,MARIANO MELGAR,JURIDICA
20121084351,COMERCIAL MABEL EIR LTDA,040104,CAL. PACHITEA 101 D ZAMACOLA URB.,0,CERRO COLORADO,JURIDICA
20164441033,DISTRIBUIDORA INCASUR AREQUIPA S. R. L.,040101,A-14 ALVAREZ THOMAS URB.,0,AREQUIPA (CERCADO),JURIDICA
20216938047,DISTRIBUIDORA DE ARTICULOS SELECTOS EIRL,040110,CAL. DANIEL ALCIDES CARRE 331 COOPERATIVA 14 COO.,0,MIRAFLORES,JURIDICA
20273180703,COMERCIAL RONY E.I.R.LTDA,040122,AV. A.A. CACERES B' 10 3 DE OCTUBRE P.J.,0,SOCABAYA,JURIDICA
20369966767,LABORATORIOS MEDICOS DE COMERCIAL.EIRL.,040110,CAL. TENIENTE RODRIGUEZ 705C,0,MIRAFLORES,JURIDICA
20411771955,DISTRIBUIDORA PRAMAKZ S.C.R.L.,040109,CAL. 1 DE MAYO 301,0,MARIANO MELGAR,JURIDICA
20497276072,DISTRIBUIDORA LA ECONOMICA E.I.R.L.,040102,CAL. LOS ANDES 703B,0,ALTO SELVA ALEGRE,JURIDICA
20497479933,DISTRIBUIDORA LUZA E.I.R.L.,040126,CAL. TACNA 301,0,YANAHUARA,JURIDICA
20498089683,H.C. COMERCIAL E.I.R.L.,040129,I 303 VINATEA REYNOSO C.H.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20498332022,DISTRIBUIDORA EXPORTADORA AL ALCANCE DEL CLIENTE E.I.R.L.,040101,AV. JESUS 328,0,AREQUIPA (CERCADO),JURIDICA
20498332456,COMERCIAL FERRETERIA V & L S.R.L.,040109,AV. MCAL CASTILLA 900,0,MARIANO MELGAR,JURIDICA
20209552443,INDUSTRIAL COMERCIAL AREQUIPA S.R.LTDA.,040110,AV. SEPULVEDA 227,0,MIRAFLORES,JURIDICA
20498422871,DISTRIBUIDORA COMERCIAL AUGUSTO E.I.R.L.,040129,"19 EL PERAL, MODULO B FND.",0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20411948391,COMERCIAL KYM S.R.L.,040101,CAL. PERU 406,0,AREQUIPA (CERCADO),JURIDICA
20162341414,COMERCIAL DEL RISCO E.I.R.L. IMPORT EXPO,040101,CAL. 28 DE JULIO 402 VALLECITO URB.,0,AREQUIPA (CERCADO),JURIDICA
20498061240,EMPRESA PERUANA DE COMERCIALIZACION Y SERVICIOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040129,M 23 JUAN P. VIZCARDO Y GUZMAN URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20498289348,COMERCIAL JORDAN E.I.R.L.,040101,CAL. DEAN VALDIVIA 405,0,AREQUIPA (CERCADO),JURIDICA
20453920233,COMERCIAL DIANA CAROLINA S.R.L.,040129,AV. LOS INCAS S/N TNAL.MAY.EL ALT.LOS INCAS ----,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20498216383,COMERCIAL HUANCARA E.I.R.L.,040101,CAL. PIEROLA 505 2,0,AREQUIPA (CERCADO),JURIDICA
20454019289,DISTRIBUIDORA AGROPECUARIA Y DE SERVICIOS FERNANDEZ S.R.L.,040109,AV. PROLONG.MARISCAL CASTILLA 1208 SANTA ROSA URB.,0,MARIANO MELGAR,JURIDICA
20498264353,EMPRESA DE TRANSPORTES TELETAXI SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-TELETAXI S.R.L.,040112,---- EMANCIPACION - 2DO PISO 101A MARIATEGUI ----,0,PAUCARPATA,JURIDICA
20214224012,DISTRIBUIDORA EQUIPOS Y SERVICIOS S A,040101,AV. INDEPENDENCIA 217 CERCADO ----,0,AREQUIPA (CERCADO),JURIDICA
20312676339,COMERCIAL DISTRIB. SANTA EULALIA E.I.R.L,040101,CAL. VICTOR LIRA 269 3,0,AREQUIPA (CERCADO),JURIDICA
20312554063,COMERCIAL LOS ANGELES S.R.LTDA.,040102,AV. ATAHUALPA 385,0,ALTO SELVA ALEGRE,JURIDICA
20100213088,COMERCIAL Y REPRESENTACIONES SA,040101,CAL. SANTA CATALINA 306,0,AREQUIPA (CERCADO),JURIDICA
20498511032,CONSORCIO COMERCIAL ORO VERDE IMPORT Y EXPORT S.R.L.,040112,CAL. 9 DE OCTUBRE 201 CALIFORNIA URB.,0,PAUCARPATA,JURIDICA
20498137831,R.A.C. COMERCIAL E.I.R.L.,040101,F 11 JUAN EL BUENO URB.,0,AREQUIPA (CERCADO),JURIDICA
20498158677,DISTRIBUIDORA SURFESA S.R.L.,040123,CAL. COLON 308B,0,TIABAYA,JURIDICA
